,Text1,Text2,label
6829,"[10293, 11023, 12257, 10189, 55434, 22282, 10108, 10554, 10526, 189, 10237, 10124, 18214, 10160, 10435, 12452, 10114, 13028, 11850, 13028, 21852, 14796, 13301, 10271, 10124, 10188, 20442, 13215, 10345, 104429, 102]","[14535, 26133, 10124, 13301, 10188, 20442, 13215, 15107, 10271, 27904, 10114, 13028, 117, 10124, 18214, 12452, 10114, 13028, 136, 102]",0
6830,"[12865, 14819, 48394, 10114, 43250, 10105, 10992, 15198, 10345, 43074, 117, 10169, 10105, 16298, 105999, 10111, 33733, 10108, 24682, 10189, 11951, 19211, 117, 10261, 35525, 119, 102]","[10357, 106989, 10189, 11951, 14819, 16871, 10105, 10992, 11951, 10944, 10169, 10105, 16298, 24074, 10108, 105999, 119, 102]",0
6831,"[11858, 10189, 112, 187, 169, 15198, 14932, 102]","[10117, 14932, 10124, 169, 15198, 10464, 119, 102]",0
6832,"[101004, 25026, 27676, 118, 22160, 14407, 51219, 512, 37804, 28354, 108741, 11480, 91003, 23137, 557, 19120, 55017, 25923, 85427, 10403, 543, 18895, 109910, 13081, 64086, 11456, 27737, 13843, 117, 10297, 559, 76561, 12942, 10241, 14429, 59784, 88109, 119, 102]","[12624, 11657, 10332, 54288, 543, 18895, 109910, 13081, 64086, 11456, 27737, 13843, 51219, 512, 10852, 28354, 108741, 11480, 91003, 23137, 557, 19120, 55017, 14816, 14348, 15118, 10880, 56280, 29952, 39490, 119, 102]",0
6833,"[16710, 10743, 34979, 180, 38485, 10147, 18643, 38485, 10147, 10447, 58008, 181, 51025, 11859, 11840, 15049, 15991, 11755, 15509, 182, 10237, 33448, 89427, 12066, 10879, 180, 16218, 39853, 113, 11171, 88811, 114, 15564, 27073, 23088, 12113, 117, 10504, 57469, 19604, 10447, 86573, 119, 102]","[151, 56249, 14287, 24641, 12553, 10331, 10743, 34979, 32361, 15341, 13346, 10504, 16028, 18505, 119, 102]",1
6834,"[16232, 180, 112, 10211, 23964, 36953, 12604, 51584, 15188, 10176, 10110, 17767, 10104, 33093, 10835, 12576, 10141, 45882, 10322, 18354, 10110, 10794, 14316, 119, 102]","[10282, 10126, 10428, 13207, 254, 14285, 10110, 45882, 10268, 18073, 119, 102]",1
6835,"[34289, 117, 10143, 10298, 106381, 10143, 10293, 36077, 10304, 68431, 15559, 119, 102]","[10912, 13940, 106381, 10136, 10151, 14001, 14846, 117, 10118, 36077, 10347, 53543, 10575, 11666, 11479, 43529, 119, 102]",0
6836,"[101989, 20898, 12205, 27512, 10707, 21550, 10114, 11783, 119, 119, 119, 102]","[101989, 84280, 10376, 11337, 26092, 13028, 10114, 10105, 13451, 11920, 119, 102]",1
6837,"[446, 13140, 15751, 16146, 63444, 56150, 105428, 11698, 31796, 62913, 16146, 37864, 29223, 43202, 13140, 492, 51650, 24282, 480, 19582, 26717, 25833, 29714, 106991, 14669, 48790, 32250, 132, 102]","[15503, 480, 19582, 26717, 25833, 29714, 10356, 483, 18532, 14669, 17198, 32999, 88889, 11476, 479, 474, 22360, 44046, 22521, 119, 102]",1
6838,"[31826, 12675, 136, 13518, 11717, 24207, 10637, 14266, 175, 10330, 10575, 10330, 10132, 92287, 13599, 39084, 11471, 15128, 10138, 119, 102]","[153, 56354, 13055, 50825, 69639, 11037, 28532, 75980, 10147, 12096, 119, 102]",0
6839,"[10117, 55405, 19118, 10454, 64676, 10114, 32120, 11360, 10105, 28780, 43197, 29329, 25105, 13020, 13383, 12400, 119, 102]","[10117, 55405, 34420, 112, 188, 57047, 10114, 10347, 10146, 14624, 10841, 25105, 13020, 65390, 112, 188, 12166, 119, 102]",0
6840,"[10117, 73311, 11337, 13574, 10105, 36304, 17684, 10112, 10950, 10108, 12001, 10108, 16944, 117, 169, 17175, 10108, 16222, 29918, 10111, 10533, 38055, 10107, 10479, 15217, 43210, 10106, 17156, 14922, 10169, 20390, 11850, 41588, 17530, 117, 18314, 10114, 12824, 20924, 10111, 107536, 31303, 10108, 20344, 10188, 104735, 37413, 32650, 36202, 10107, 119, 102]","[11340, 15018, 17175, 10108, 38055, 10107, 10479, 16491, 12639, 10106, 17156, 14922, 10142, 169, 20311, 10108, 17139, 17850, 11337, 10347, 19118, 14946, 10155, 10105, 25293, 51608, 10107, 119, 102]",0
6841,"[10111, 15127, 10111, 15127, 10668, 118, 10635, 11424, 13028, 21852, 10271, 112, 187, 10472, 17446, 10105, 26234, 17446, 55768, 26234, 10106, 10105, 12221, 10108, 55933, 10940, 24376, 11951, 12962, 13028, 21852, 10940, 15127, 10940, 177, 112, 22469, 15079, 10114, 15127, 23627, 10345, 104429, 11951, 10944, 48252, 69110, 10950, 10142, 10293, 10571, 77776, 27953, 102]","[12865, 11250, 10336, 10105, 26234, 10106, 55933, 117, 10271, 10134, 30181, 58069, 10114, 69110, 10160, 119, 102]",2
6842,"[10196, 38365, 83555, 11669, 10294, 10406, 54827, 10836, 117, 11266, 10173, 12656, 10182, 51396, 10107, 102]","[27512, 19188, 51396, 10107, 28644, 119, 102]",0
6843,"[100, 102]","[1395, 52780, 28767, 16000, 102269, 28767, 16000, 53936, 16000, 13073, 70185, 10161, 1400, 22598, 54699, 49292, 22765, 22598, 111433, 20503, 42407, 39015, 30011, 98455, 111420, 38468, 35933, 31256, 16000, 75890, 22765, 111427, 99671, 33178, 26027, 111431, 57209, 67390, 17344, 102]",0
6844,"[1425, 18260, 33178, 53936, 49292, 28767, 22765, 22765, 31256, 111424, 16000, 111428, 44334, 111424, 22765, 69989, 28767, 31142, 100145, 38999, 19197, 111431, 111424, 20507, 69989, 111435, 31287, 35933, 111434, 111424, 35933, 111413, 23687, 15493, 49097, 20507, 78654, 18203, 18427, 55593, 20507, 58264, 111424, 65416, 111431, 22765, 17344, 22598, 39713, 18427, 111437, 111435, 81831, 111431, 22123, 26027, 37022, 65979, 111435, 49292, 20503, 58264, 111424, 75784, 38472, 28767, 52780, 102]","[1425, 18260, 111431, 20507, 69989, 22123, 100145, 86063, 111422, 39376, 75890, 111424, 75784, 38472, 28767, 52780, 80814, 31142, 111431, 80814, 17344, 102]",0
6845,"[11951, 10309, 14657, 30742, 10106, 10189, 10106, 10464, 28944, 10106, 10189, 10662, 10833, 10374, 10485, 57071, 10833, 65390, 112, 188, 30181, 13028, 21852, 30181, 13172, 66625, 10108, 12976, 10134, 19090, 10135, 102]","[11149, 10374, 169, 12558, 32342, 57071, 119, 102]",0
6846,"[10117, 29421, 118, 118, 10940, 12563, 10271, 20970, 10347, 118, 118, 19540, 34208, 49523, 14786, 13275, 117, 10472, 10146, 12277, 10271, 10309, 169, 14642, 12014, 19826, 119, 102]","[11696, 10374, 58285, 108672, 10105, 29421, 10134, 11610, 10135, 169, 13486, 11192, 119, 102]",2
6847,"[12373, 177, 16938, 112, 188, 21528, 10114, 15127, 15293, 10134, 10379, 169, 70982, 56059, 13135, 12807, 10108, 45669, 12373, 10833, 10374, 10114, 13574, 10491, 10105, 24682, 10189, 15127, 90669, 25194, 13716, 10106, 102]","[11590, 15293, 11019, 10911, 13574, 10491, 10105, 24682, 10189, 15127, 90669, 25194, 13716, 10271, 119, 102]",2
6848,"[59183, 787, 59667, 787, 59667, 26351, 18914, 37641, 118, 23215, 40218, 84139, 26351, 18914, 37641, 43946, 25563, 766, 10502, 33852, 41414, 10564, 14269, 21888, 30702, 73180, 10564, 752, 59901, 70093, 11702, 99009, 22908, 23458, 42618, 10564, 59901, 10429, 29126, 49632, 791, 59901, 31330, 37423, 12611, 25454, 59992, 15167, 23136, 76069, 54108, 81365, 32405, 791, 13154, 80358, 10382, 119, 102]","[48762, 49208, 146, 57487, 83259, 19348, 14500, 53573, 11843, 788, 98953, 787, 22887, 10502, 14286, 101269, 10582, 119, 102]",2
6849,"[59183, 787, 10961, 35849, 104439, 23541, 766, 16506, 110012, 759, 41507, 85178, 10700, 12827, 125, 791, 126, 37507, 752, 26795, 59901, 46310, 90080, 782, 13154, 11086, 13633, 12441, 766, 28089, 29452, 59901, 28089, 57641, 59901, 31190, 86809, 113, 12441, 38901, 81473, 11866, 13757, 756, 102]","[53564, 10210, 23838, 84778, 759, 98273, 13367, 72197, 14556, 778, 54422, 11687, 59901, 104438, 119, 102]",1
6850,"[10117, 10992, 19037, 57642, 10160, 10105, 184, 80196, 17217, 10124, 169, 12474, 17825, 24116, 10105, 19602, 10108, 169, 23517, 18121, 11189, 113, 169, 10794, 15460, 11695, 68589, 114, 10319, 10134, 11823, 10106, 11032, 119, 102]","[10117, 11695, 68589, 10992, 22497, 55893, 10114, 10105, 23954, 11365, 119, 102]",1
6851,"[12000, 112, 187, 16076, 23445, 10298, 10118, 10186, 118, 10838, 28873, 37510, 10848, 10140, 27038, 10106, 10118, 13828, 15877, 10166, 13160, 39000, 119, 102]","[12000, 15372, 69386, 10897, 27331, 10848, 13160, 39000, 10130, 27038, 10211, 43904, 10115, 11976, 47438, 119, 102]",0
6852,"[13796, 171, 56859, 10107, 45809, 13748, 10141, 63845, 119, 102]","[13796, 10554, 171, 56859, 10107, 10801, 10121, 24552, 14583, 63651, 119, 102]",0
6853,"[10111, 11387, 11044, 11951, 112, 22469, 14095, 15130, 11948, 10684, 13123, 102]","[11982, 10921, 13221, 11951, 11337, 19630, 37013, 10107, 10106, 10105, 16711, 119, 102]",0
6854,"[97393, 181, 23569, 21224, 1682, 15564, 11731, 10417, 179, 11643, 64917, 1663, 10269, 117, 10601, 10417, 24264, 28174, 81379, 27178, 55945, 11213, 33873, 10123, 17790, 10115, 10432, 10417, 28296, 99142, 14875, 33046, 23664, 27178, 106278, 24257, 37223, 117, 32221, 32276, 14294, 29045, 12552, 22793, 37691, 25357, 12072, 10380, 11182, 64270, 21224, 119, 102]","[21946, 106639, 28174, 11213, 10608, 65753, 10133, 33718, 17773, 11603, 88435, 16732, 170, 27183, 10447, 10417, 11632, 10376, 21224, 119, 102]",1
6855,"[7700, 2102, 7907, 7139, 5718, 3031, 10186, 4460, 3775, 2555, 5718, 11417, 2102, 3155, 5618, 2833, 6758, 3634, 4380, 97126, 10738, 6624, 2594, 2151, 4201, 6197, 2087, 5621, 6674, 4478, 2854, 5718, 7321, 4140, 102]","[2196, 2206, 4917, 4461, 6779, 3775, 2212, 2253, 4333, 5407, 2854, 10064, 3999, 2204, 2684, 5407, 8502, 2457, 8166, 2146, 1882, 102]",2
6856,"[24781, 21484, 18969, 10485, 12373, 10833, 10374, 10590, 22024, 10114, 10485, 54910, 10162, 136, 102]","[50133, 10833, 10139, 10165, 10612, 10114, 10347, 21484, 83865, 10142, 11901, 12976, 10833, 56920, 10106, 136, 102]",0
6857,"[16976, 10271, 10134, 31324, 169, 13409, 56874, 11046, 10142, 169, 47413, 10589, 10114, 13086, 119, 107, 102]","[10657, 10464, 12174, 27874, 10108, 169, 11376, 14932, 119, 102]",2
6858,"[10117, 14657, 79203, 11942, 21629, 33601, 10108, 26032, 38457, 10106, 10105, 11104, 10108, 60574, 117, 10108, 23848, 158, 81208, 10106, 19389, 62825, 47898, 117, 10111, 10108, 10159, 30233, 10111, 64852, 10230, 10106, 48263, 10309, 14095, 10142, 10105, 63074, 99456, 10155, 13299, 98514, 26099, 67420, 10400, 27605, 119, 102]","[12271, 48798, 13420, 14446, 21629, 33601, 10309, 17012, 10155, 10105, 63074, 10473, 10840, 37249, 79383, 10162, 10155, 10105, 13299, 119, 102]",0
6859,"[138, 16108, 10189, 20245, 10142, 169, 23410, 30839, 10345, 10106, 102]","[10117, 16108, 10124, 13398, 22426, 10114, 18842, 10105, 30839, 119, 102]",1
6860,"[11363, 10916, 11720, 10278, 10916, 14269, 11689, 788, 48416, 16295, 50888, 11689, 12523, 10502, 77300, 88199, 45202, 16152, 86960, 11242, 10916, 11689, 12427, 10861, 13141, 12427, 825, 11509, 10916, 773, 11242, 17821, 10861, 101414, 10916, 102]","[777, 64488, 50888, 11503, 788, 33852, 84801, 10278, 766, 24455, 10278, 12616, 11363, 823, 108857, 21735, 40615, 10861, 45202, 10916, 11722, 11689, 787, 14286, 11687, 107289, 21679, 40615, 88199, 837, 102]",1
6861,"[177, 101237, 177, 101237, 68351, 10160, 183, 10237, 169, 11695, 10635, 36390, 101237, 68351, 177, 34420, 112, 188, 100332, 177, 16938, 112, 188, 100332, 177, 15362, 42536, 10741, 10380, 177, 75980, 22094, 177, 16938, 112, 188, 21852, 12976, 12820, 12898, 12089, 177, 75980, 22094, 10124, 31237, 177, 102]","[146, 101237, 68351, 10111, 91053, 15629, 10380, 146, 75980, 22094, 10271, 10124, 12820, 12898, 12089, 119, 102]",0
6862,"[10357, 54981, 10336, 10271, 10111, 24666, 10226, 40564, 187, 89848, 10111, 25566, 29698, 119, 102]","[11597, 40564, 10134, 41626, 10111, 171, 21114, 14996, 119, 102]",2
6863,"[76195, 10107, 109792, 10304, 53100, 117, 34188, 10359, 10347, 11107, 52794, 13741, 10253, 102313, 10151, 10128, 33102, 10139, 74212, 11403, 117, 10128, 46708, 10130, 10128, 53643, 45567, 10136, 119, 102]","[10912, 10298, 10359, 187, 98654, 10112, 11505, 37193, 117, 16082, 10817, 10140, 67383, 10115, 10726, 23628, 117, 11064, 12809, 38396, 16706, 10615, 119, 102]",1
6864,"[10117, 14900, 10124, 169, 63706, 10419, 14446, 10111, 12637, 44762, 11419, 15119, 10341, 10169, 13435, 33396, 10108, 10105, 44623, 117, 13172, 82321, 10155, 20495, 10901, 11764, 10271, 10134, 10422, 14377, 10114, 10105, 11683, 10106, 36203, 119, 102]","[10117, 14900, 10124, 11678, 10454, 10111, 13028, 10944, 112, 188, 13246, 12888, 10105, 44623, 119, 102]",2
6865,"[10293, 177, 112, 10323, 30270, 10105, 39631, 11168, 177, 112, 181, 10472, 62452, 62136, 10940, 15835, 10107, 10169, 74807, 10134, 43729, 102]","[146, 21852, 62136, 10940, 15835, 10107, 10169, 74807, 10134, 43729, 119, 102]",2
6866,"[183, 10237, 177, 112, 22469, 13009, 10689, 12172, 102]","[146, 112, 181, 13009, 10689, 12172, 10662, 34875, 10708, 58285, 119, 102]",1
6867,"[19732, 24973, 11815, 117, 11448, 555, 14974, 10987, 12579, 10316, 117, 10791, 64937, 74053, 88504, 107156, 10949, 13248, 49299, 60893, 20658, 117, 16087, 17631, 570, 105849, 101930, 10520, 10375, 78360, 10970, 59849, 117, 14028, 556, 27025, 10351, 10122, 20820, 557, 59465, 38569, 33930, 10636, 119, 102]","[517, 33649, 11851, 38622, 12268, 45899, 20387, 39657, 117, 10791, 47561, 17358, 117, 37410, 51786, 10292, 10852, 21311, 44536, 558, 21720, 18632, 10783, 106287, 117, 26380, 22504, 17257, 543, 17237, 10297, 13110, 58843, 10191, 51320, 10375, 11016, 11602, 37803, 37031, 119, 102]",1
6868,"[10117, 19192, 11847, 14590, 10393, 10151, 14249, 118, 49836, 117, 14249, 118, 77536, 15619, 58768, 103189, 10189, 11639, 30086, 13736, 10406, 31444, 10230, 16863, 11084, 15198, 14155, 41011, 119, 102]","[10117, 11847, 14590, 11639, 30086, 13736, 10406, 31444, 10230, 119, 102]",0
6869,"[11399, 169, 11132, 117, 146, 18957, 10105, 50059, 20970, 16871, 10911, 10169, 11152, 16068, 117, 10345, 10160, 16298, 41573, 15127, 57016, 10943, 12935, 10169, 10474, 10833, 10165, 23370, 119, 102]","[146, 18957, 146, 20970, 96935, 10106, 10105, 50059, 119, 102]",0
6870,"[12489, 10111, 10479, 11337, 10689, 25468, 136, 102]","[12865, 21852, 10435, 10978, 10455, 25468, 13065, 119, 102]",2
6871,"[14957, 47071, 28036, 11695, 117, 50089, 13990, 10169, 18093, 42230, 24310, 10111, 10228, 12547, 33396, 119, 102]","[14321, 62452, 10114, 23819, 169, 48201, 12930, 10293, 88807, 10169, 13028, 10939, 10105, 14957, 119, 102]",1
6872,"[31027, 10104, 12595, 40928, 117, 60818, 10570, 10323, 19863, 49739, 80648, 12407, 23218, 10561, 22795, 11030, 55867, 12583, 73341, 77096, 18729, 55744, 10561, 10140, 36947, 16453, 28959, 53452, 10667, 119, 102]","[12882, 71442, 10213, 31138, 60818, 10570, 10299, 119, 102]",0
6873,"[1401, 23687, 80814, 33178, 111434, 111424, 35933, 31256, 53936, 62914, 111431, 80814, 43102, 92652, 31287, 17405, 53123, 30011, 98455, 28767, 111427, 55749, 55749, 17344, 80814, 31142, 31256, 53936, 62914, 111431, 39901, 48207, 111434, 111424, 35933, 53123, 28767, 16000, 102269, 28767, 16000, 53936, 16000, 111424, 33178, 28767, 17405, 53936, 22123, 17405, 111424, 65530, 109933, 18203, 146, 57487, 83259, 92220, 111413, 23687, 15493, 111431, 39901, 48207, 39901, 28220, 46856, 52780, 62914, 17344, 111431, 39901, 28220, 84307, 111431, 19197, 26027, 33178, 53936, 22123, 111424, 16000, 53936, 16000, 102]","[146, 57487, 83259, 1400, 55593, 54699, 30011, 75784, 111434, 42407, 35933, 111431, 19197, 26027, 10759, 20507, 43102, 16000, 111431, 111424, 74759, 20503, 55749, 111431, 39901, 48207, 53123, 22123, 55593, 111431, 16000, 26027, 19197, 44121, 29295, 80420, 102]",1
6874,"[12882, 10261, 25441, 10950, 10111, 106216, 10106, 10105, 33837, 10107, 117, 16745, 51442, 10230, 10189, 18830, 119, 29263, 12630, 39854, 10410, 11337, 14087, 10226, 10139, 10174, 117, 10111, 78599, 10105, 10106, 99590, 104130, 10230, 25166, 119, 102]","[10357, 25441, 10950, 10708, 10105, 33837, 10107, 119, 102]",0
6875,"[14535, 10689, 10529, 10491, 32413, 59746, 14796, 13301, 10105, 40070, 11281, 10124, 11898, 117, 86792, 12130, 10111, 10226, 26568, 11387, 30481, 13133, 10870, 10151, 10571, 32413, 59746, 40070, 11281, 118, 118, 75980, 24367, 47738, 10230, 169, 10924, 10454, 117, 28780, 30759, 11143, 25468, 20299, 119, 102]","[10377, 10124, 14128, 10189, 10689, 10529, 10491, 32413, 59746, 14796, 13301, 10105, 40070, 11281, 10124, 11898, 119, 102]",0
6876,"[11023, 12257, 10105, 10105, 177, 36110, 11426, 11850, 10189, 10301, 171, 29948, 10157, 177, 12172, 169, 14687, 10135, 10271, 15102, 10841, 177, 10134, 10106, 11846, 11393, 10271, 10134, 10464, 10108, 11762, 24682, 11951, 10374, 10114, 36833, 169, 57680, 10114, 10114, 78189, 10111, 10160, 10189, 10635, 177, 16938, 112, 188, 27874, 10271, 112, 187, 11850, 10189, 11178, 10798, 10473, 10160, 10189, 10635, 189, 10237, 10271, 10134, 12558, 10119, 82198, 12185, 80149, 10134, 169, 19826, 10798, 14624, 10111, 12277, 13028, 106302, 10162, 10111, 10271, 106302, 10162, 10114, 10347, 10189, 12277, 13028, 10309, 23602, 36064, 11236, 10345, 12277, 13028, 10309, 169, 20796, 10165, 10345, 12277, 13028, 10309, 15045, 10345, 11178, 54147, 10142, 10189, 27904, 10105, 84632, 20442, 84632, 10108, 10108, 189, 10237, 34875, 10105, 12557, 40924, 10309, 13028, 21852, 11850, 48329, 10108, 13465, 25722, 11084, 12277, 13028, 12174, 12820, 47605, 58621, 11206, 177, 36110, 13028, 34420, 112, 188, 10529, 10114, 10347, 10293, 13028, 34420, 112, 188, 13246, 82080, 10529, 10114, 10347, 15263, 10473, 12277, 13028, 12174, 12820, 47605, 58621, 10111, 13028, 12174, 10678, 15130, 10106, 10105, 14866, 19555, 10169, 11152, 22282, 10108, 10293, 102]","[10377, 10134, 26133, 12558, 25100, 10111, 23658, 11942, 117, 10893, 36003, 13096, 10106, 169, 26699, 10108, 15541, 119, 102]",2
6877,"[10106, 13028, 21852, 12820, 73082, 10169, 10105, 72378, 11387, 11044, 10189, 112, 187, 11155, 10893, 27949, 31237, 10689, 16938, 112, 188, 10271, 112, 172, 57047, 11850, 10689, 112, 172, 12820, 14499, 169, 16745, 93397, 10950, 11155, 10111, 23763, 10271, 10322, 19353, 10111, 11783, 10135, 11951, 112, 22469, 13574, 20442, 17920, 102]","[146, 10149, 10472, 19918, 10169, 49260, 11206, 119, 102]",1
6878,"[11399, 169, 12474, 54524, 117, 10446, 118, 62375, 11387, 11760, 10105, 45405, 10111, 24302, 10160, 169, 11487, 10108, 88944, 10111, 94533, 82102, 112, 169, 14772, 10173, 53590, 18492, 10142, 17354, 118, 26369, 24193, 119, 102]","[44271, 55262, 14197, 12363, 10105, 11519, 106543, 50995, 10111, 10105, 10435, 13028, 10944, 69423, 18121, 119, 102]",1
6879,"[23846, 34297, 18068, 10104, 27457, 10192, 10148, 46771, 10115, 39649, 10678, 13371, 10129, 10153, 69157, 119, 102]","[10630, 10398, 34297, 18068, 10104, 27457, 10312, 39957, 10310, 10110, 25316, 193, 82137, 10109, 69157, 90316, 10164, 73312, 10112, 119, 102]",2
6880,"[11399, 29994, 117, 10105, 15810, 16965, 10134, 169, 48196, 31729, 10948, 10105, 16739, 10111, 10105, 21736, 10108, 10688, 119, 102]","[10117, 15810, 40949, 11223, 169, 48196, 31729, 31555, 10662, 10105, 48336, 119, 102]",1
6881,"[15516, 13773, 10589, 37374, 14764, 10708, 11152, 20363, 10108, 38356, 44762, 11130, 67912, 10342, 10162, 118, 11519, 79596, 10111, 58768, 76591, 10978, 10106, 54586, 119, 10117, 44230, 14612, 10106, 10421, 37755, 112, 187, 44230, 10107, 10944, 26155, 12935, 10105, 15485, 15040, 21408, 10114, 61093, 169, 19085, 10230, 13000, 10111, 10944, 84081, 10114, 10105, 87076, 10108, 169, 12082, 10570, 19555, 119, 102]","[13773, 10589, 11019, 14764, 169, 79596, 10189, 17684, 48628, 10261, 17112, 119, 102]",1
6882,"[10192, 14794, 32240, 10108, 10271, 102]","[10357, 15107, 10472, 21852, 12976, 10271, 10124, 119, 102]",1
6883,"[20363, 10108, 169, 12585, 11226, 11226, 11023, 12257, 102]","[10117, 10635, 10142, 11922, 13407, 22846, 119, 102]",1
6884,"[16710, 32692, 23270, 74271, 11125, 13284, 27115, 14517, 11934, 12636, 61334, 22400, 72477, 12420, 20105, 11125, 11420, 119, 102]","[72959, 11924, 20270, 23270, 11213, 26093, 34445, 10792, 18030, 21629, 12420, 82216, 11125, 11420, 13848, 119, 102]",2
6885,"[13252, 67986, 11031, 10114, 73746, 10114, 10105, 28795, 112, 187, 25233, 108850, 10525, 117, 10473, 10105, 12585, 10134, 49692, 10155, 10105, 13847, 10939, 10105, 28929, 10108, 15078, 14577, 119, 102]","[10117, 28795, 112, 187, 25233, 108850, 10525, 11031, 10114, 12542, 11762, 67986, 117, 13800, 10105, 12585, 10134, 24089, 10155, 10105, 13847, 119, 102]",0
6886,"[48691, 26635, 29308, 67942, 31282, 10112, 16263, 10408, 36941, 56455, 26839, 68011, 10112, 27305, 61345, 119, 102]","[29308, 10164, 29093, 27022, 119, 102]",1
6887,"[12959, 10111, 13405, 10124, 20421, 10108, 102]","[12959, 10111, 13405, 10124, 20421, 10108, 26816, 26096, 119, 102]",1
6888,"[10117, 27461, 24699, 17044, 187, 27794, 48366, 10114, 10485, 119, 102]","[10117, 14739, 24699, 39320, 12127, 95294, 10106, 10485, 11192, 119, 102]",2
6889,"[11699, 16222, 10106, 10105, 28757, 119, 102]","[11699, 15767, 10106, 10105, 28757, 119, 102]",2
6890,"[1436, 111429, 17405, 1454, 17405, 84307, 18260, 33178, 22598, 111435, 22765, 111420, 76062, 111432, 49292, 102300, 111435, 49292, 47260, 53123, 18203, 39901, 98455, 111432, 17405, 31904, 111434, 111424, 35933, 80814, 31142, 80814, 31287, 111427, 55749, 37022, 53936, 18427, 51752, 78434, 1450, 103641, 33178, 46856, 22598, 30011, 75784, 111433, 33178, 35933, 111432, 92529, 111433, 33178, 35933, 33178, 18260, 18427, 47260, 111432, 30011, 31904, 20507, 22598, 28767, 28220, 44334, 22765, 65530, 47260, 26131, 1452, 33178, 35933, 1402, 108723, 102058, 46856, 58264, 102]","[1420, 38468, 35933, 49292, 18427, 51752, 31142, 31256, 31287, 22765, 111431, 18427, 111437, 49097, 37022, 53936, 18427, 100145, 38999, 19197, 18203, 39901, 31287, 18427, 111431, 80814, 79790, 18260, 111432, 20507, 22598, 111435, 17405, 31904, 111432, 49097, 44334, 49292, 23687, 17405, 23687, 102]",2
